antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'SibSp', 'Embarked', 'Sex'})","frozenset({'classification', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex', 'Age'})","frozenset({'Embarked', 'classification'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Embarked'})","frozenset({'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Age'})","frozenset({'Embarked', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Age'})","frozenset({'classification', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex'})","frozenset({'Embarked', 'classification', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})","frozenset({'Embarked', 'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked'})","frozenset({'classification', 'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})","frozenset({'Embarked', 'classification', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'classification', 'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Sex', 'Fare'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Fare', 'Age'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Sex', 'Age'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch', 'Age', 'Fare'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Fare'})","frozenset({'Embarked', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Sex'})","frozenset({'Age', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Sex', 'Age'})","frozenset({'Embarked', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch', 'Fare'})","frozenset({'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age', 'Fare'})","frozenset({'Embarked', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Age'})","frozenset({'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Sex'})","frozenset({'Embarked', 'Age', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})","frozenset({'Embarked', 'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch'})","frozenset({'Sex', 'Fare', 'Age'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Age'})","frozenset({'Embarked', 'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'Sex', 'Fare', 'Age'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'classification', 'Sex', 'Fare'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Fare', 'Age'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex', 'Parch', 'Age'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Parch', 'Fare', 'Age'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Fare'})","frozenset({'classification', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex', 'Parch'})","frozenset({'Age', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Sex', 'Age'})","frozenset({'classification', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Parch', 'Fare'})","frozenset({'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age', 'Fare'})","frozenset({'classification', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age', 'Parch'})","frozenset({'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Sex'})","frozenset({'classification', 'Age', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})","frozenset({'classification', 'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch'})","frozenset({'Sex', 'Fare', 'Age'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Age'})","frozenset({'classification', 'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
frozenset({'Parch'}),"frozenset({'classification', 'Sex', 'Fare', 'Age'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'classification', 'Sex', 'Parch'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex', 'Parch', 'Age'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Sex', 'Age'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Age', 'Parch'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex', 'Parch'})","frozenset({'Embarked', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Sex'})","frozenset({'classification', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Age'})","frozenset({'Embarked', 'classification'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Parch'})","frozenset({'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age', 'Parch'})","frozenset({'Embarked', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Age'})","frozenset({'classification', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex'})","frozenset({'Embarked', 'classification', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch'})","frozenset({'Embarked', 'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch'})","frozenset({'classification', 'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})","frozenset({'Embarked', 'classification', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'classification', 'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Sex', 'Fare'})",frozenset({'Age'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex', 'Fare', 'Age'})",frozenset({'Embarked'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Sex', 'Fare', 'Age'})",frozenset({'classification'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Sex', 'Age'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'classification', 'Age', 'Fare'})",frozenset({'Sex'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex', 'Fare'})","frozenset({'Embarked', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Sex', 'Fare'})","frozenset({'classification', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Fare', 'Age'})","frozenset({'Embarked', 'classification'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Sex'})","frozenset({'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Sex', 'Age'})","frozenset({'Embarked', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Sex', 'Age'})","frozenset({'classification', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'classification', 'Fare'})","frozenset({'Sex', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age', 'Fare'})","frozenset({'Embarked', 'Sex'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Age', 'Fare'})","frozenset({'classification', 'Sex'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Age'})","frozenset({'Sex', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Sex', 'Fare'})","frozenset({'Embarked', 'classification', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex'})","frozenset({'Embarked', 'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Sex'})","frozenset({'classification', 'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Sex', 'Age'})","frozenset({'Embarked', 'classification', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Fare'})","frozenset({'Embarked', 'Sex', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Fare'})","frozenset({'classification', 'Sex', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Age', 'Fare'})","frozenset({'Embarked', 'classification', 'Sex'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification'})","frozenset({'Sex', 'Fare', 'Age'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Age'})","frozenset({'Embarked', 'Sex', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Age'})","frozenset({'classification', 'Sex', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Sex'}),"frozenset({'Embarked', 'classification', 'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Embarked', 'classification', 'Sex', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Embarked', 'Sex', 'Fare', 'Age'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Embarked'}),"frozenset({'classification', 'Sex', 'Fare', 'Age'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Age'}),"frozenset({'Embarked', 'classification', 'Sex', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'SibSp', 'classification', 'Sex', 'Fare'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Sex', 'Fare'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Sex', 'Embarked'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Fare', 'Embarked'})",frozenset({'Sex'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex', 'Fare'})","frozenset({'Embarked', 'classification'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Sex'})","frozenset({'Embarked', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked', 'Sex'})","frozenset({'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Fare'})","frozenset({'Embarked', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Fare'})","frozenset({'classification', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Embarked'})","frozenset({'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Sex'})","frozenset({'Embarked', 'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})","frozenset({'Embarked', 'classification', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})","frozenset({'Embarked', 'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked'})","frozenset({'classification', 'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'classification', 'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'Parch', 'classification', 'Sex', 'Fare'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Sex', 'Fare'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Sex', 'Parch'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'classification', 'Parch', 'Fare'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Fare'})","frozenset({'Embarked', 'classification'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex', 'Parch'})","frozenset({'Embarked', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch', 'Sex'})","frozenset({'classification', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Parch', 'Fare'})","frozenset({'Embarked', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Fare'})","frozenset({'classification', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Parch'})","frozenset({'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Sex'})","frozenset({'Embarked', 'classification', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})","frozenset({'Embarked', 'classification', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch'})","frozenset({'Embarked', 'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch'})","frozenset({'classification', 'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'classification', 'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'SibSp', 'classification', 'Fare', 'Embarked'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Age', 'Fare'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Age', 'Fare'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Age', 'Embarked'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Fare'})","frozenset({'Embarked', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Fare'})","frozenset({'classification', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age', 'Fare'})","frozenset({'Embarked', 'classification'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Embarked'})","frozenset({'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Age'})","frozenset({'Embarked', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked', 'Age'})","frozenset({'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})","frozenset({'Embarked', 'classification', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})","frozenset({'Embarked', 'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked'})","frozenset({'classification', 'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Age'})","frozenset({'Embarked', 'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'classification', 'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'Embarked', 'classification', 'Parch', 'Fare'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
